user_id,action_name,expected_event_count,expected_active_days,expected_rank
user_118,信用卡账单,8,8,5
user_119,给朋友转账,10,10,1
user_119,跨行转入,9,9,2
user_119,银行卡管理,5,5,3
user_119,查看理财产品,4,4,4
user_119,查交易结果,4,4,5
user_120,开通快捷支付,14,14,1
user_120,基金定投,10,10,2
user_120,查看工资流水,8,8,3
user_120,查看公积金,8,8,4
user_120,汇款跟踪,7,7,5
user_121,查询汇率牌价,21,21,1
user_121,还信用卡,10,10,2
user_121,购买理财,6,6,3
user_121,预约网点取号,4,4,4
user_121,查看黄金行情,4,4,5
user_122,开通快捷支付,14,14,1
user_122,上传收入证明,7,6,2
user_122,查银行卡,4,4,3
user_122,跨行转入,4,4,4
user_122,快捷支付,3,3,5
user_123,开通快捷支付,21,21,1
user_123,查交易明细,8,8,2
user_123,汇款跟踪,7,7,3
user_123,购买旅行保险,7,6,4
user_123,查还款结果,5,5,5
user_124,查还款结果,8,8,1
user_124,添加银行卡,7,7,2
user_124,短信验证,7,7,3
user_124,还信用卡,6,6,4
user_124,信用卡账单,6,6,5
user_125,汇款跟踪,5,5,1
user_125,收款码,3,3,2
user_125,风险评估,3,3,3
user_125,跨行转入,2,2,4
user_125,快捷支付,2,2,5
user_126,查看基金净值,18,18,1
user_126,查预约记录,8,8,2
user_126,预约取号,8,8,3
user_126,选择网点,8,8,4
user_126,修改转账限额,8,4,5
user_127,查还款结果,8,8,1
user_127,申请贷款试算,6,6,2
user_127,风险评估,6,6,3
user_127,查交易结果,6,6,4
user_127,汇款跟踪,6,6,5
user_128,风险评估,13,13,1
user_128,查交易结果,11,11,2
user_128,查看理财产品,10,10,3
user_128,查看社保,8,8,4
user_128,购买理财,8,8,5
user_129,查交易结果,7,7,1
user_129,查看理财产品,6,6,2
user_129,查还款结果,6,6,3
user_129,购买理财,5,5,4
user_129,风险评估,5,5,5
user_130,申请贷款试算,21,21,1
user_130,给朋友转账,10,10,2
user_130,下载流水,8,8,3
user_130,查看工资流水,8,8,4
user_130,查还款结果,6,6,5
user_131,购买旅行保险,9,5,1
user_131,快捷支付,8,8,2
user_131,给朋友转账,6,6,3
user_131,查看基金净值,6,6,4
user_131,查交易明细,6,6,5
user_132,还信用卡,21,19,1
user_132,申请贷款试算,8,6,2
user_132,查交易结果,5,5,3
user_132,买黄金,5,5,4
user_132,跨行转入,4,4,5
user_133,查看基金净值,9,9,1
user_133,查预约记录,6,6,2
user_133,预约取号,6,6,3
user_133,选择网点,6,6,4
user_133,基金定投,5,5,5
user_134,查看黄金行情,11,11,1
user_134,查账单,11,11,2
user_134,查还款结果,9,9,3
user_134,查看工资流水,7,7,4
user_134,买黄金,7,7,5
user_135,购买旅行保险,9,5,1
user_135,信用卡账单,7,7,2
user_135,结构性存款,4,4,3
user_135,收款码,4,4,4
user_135,添加银行卡,4,4,5
user_136,查余额,22,20,1
user_136,购买旅行保险,7,4,2
user_136,跨行转入,6,5,3
user_136,银行卡管理,5,5,4
user_136,查还款结果,5,5,5
user_137,查余额,7,7,1
user_137,查看黄金行情,4,4,2
user_137,收款码,4,4,3
user_137,查账户明细,3,3,4
user_137,短信验证,3,3,5
user_138,银行卡管理,6,6,1
user_138,查看基金净值,5,5,2
user_138,添加银行卡,4,4,3
user_138,查银行卡,4,4,4
user_138,跨行转入,3,3,5
user_139,购买旅行保险,14,14,1
user_139,银行卡管理,11,10,2
user_139,查余额,10,10,3
user_139,预约网点取号,3,3,4
user_139,查看基金净值,3,3,5
user_140,查交易结果,8,8,1
user_140,给朋友转账,5,5,2
user_140,查余额,5,5,3
user_140,跨行转入,4,4,4
user_140,查看基金净值,4,4,5
user_141,查还款结果,5,5,1
user_141,还信用卡,5,5,2
user_141,信用卡账单,5,5,3
user_141,买黄金,4,4,4
user_141,查看黄金行情,4,4,5
user_142,查账单,19,19,1
user_142,开通快捷支付,14,14,2
user_142,个税试算,6,6,3
user_142,查看公积金,6,6,4
user_142,给朋友转账,2,2,5
user_143,开通快捷支付,14,14,1
user_143,风险评估,9,8,2
user_143,购买旅行保险,9,6,3
user_143,查还款结果,8,8,4
user_143,购买理财,8,8,5
user_144,查还款结果,8,8,1
user_144,还信用卡,8,8,2
user_144,信用卡账单,8,8,3
user_144,查账单,8,8,4
user_144,买黄金,5,4,5
user_145,查询汇率牌价,8,6,1
user_145,下载流水,7,7,2
user_145,查账户明细,3,3,3
user_145,申请贷款试算,2,2,4
user_145,预约网点取号,2,2,5
user_146,查询汇率牌价,14,14,1
user_146,信用卡账单,10,10,2
user_146,工资转账,7,7,3
user_146,查看工资流水,3,3,4
user_146,银行卡管理,3,3,5
user_147,买黄金,6,6,1
user_147,申请贷款试算,5,4,2
user_147,银行卡管理,1,1,3
user_147,短信验证,1,1,4
user_147,查交易明细,1,1,5
user_148,查询汇率牌价,14,14,1
user_148,申请贷款试算,10,6,2
user_148,查余额,7,7,3
user_148,查看黄金行情,7,7,4
user_148,查还款结果,7,7,5
user_149,短信验证,2,2,1
user_149,查还款结果,1,1,2
user_149,风险评估,1,1,3
user_150,汇款跟踪,6,6,1
user_150,下载流水,6,6,2
user_150,上传收入证明,4,4,3
user_150,还信用卡,2,2,4
user_150,查交易明细,1,1,5
user_151,查余额,10,10,1
user_151,查看工资流水,4,2,2
user_151,风险评估,2,2,3
user_151,短信验证,1,1,4
user_151,快捷支付,1,1,5
user_152,开通快捷支付,5,5,1
user_152,个税试算,5,5,2
user_152,下载流水,5,5,3
user_152,查看公积金,4,2,4
user_152,查看理财产品,1,1,5
user_153,基金定投,12,12,1
user_153,购买旅行保险,10,6,2
user_153,快捷支付,8,8,3
user_153,查预约记录,7,7,4
user_153,预约取号,7,7,5
user_154,给朋友转账,29,29,1
user_154,查看公积金,8,8,2
user_154,个税试算,8,8,3
user_154,开通快捷支付,2,2,4
user_154,跨行转入,2,2,5
user_155,上传收入证明,14,14,1
user_155,基金定投,10,10,2
user_155,查看基金净值,4,4,3
user_155,查看理财产品,2,2,4
user_155,短信验证,2,2,5
user_156,购买理财,10,10,1
user_156,下载流水,7,7,2
user_156,汇款跟踪,5,5,3
user_156,查看公积金,5,5,4
user_156,工资转账,2,2,5
user_157,修改转账限额,14,14,1
user_157,个税试算,8,8,2
user_157,下载流水,8,8,3
user_157,申请贷款试算,6,6,4
user_157,风险评估,2,2,5
user_158,查还款结果,7,7,1
user_158,还信用卡,7,7,2
user_158,信用卡账单,7,7,3
user_158,买黄金,6,6,4
user_158,查看黄金行情,6,6,5
user_159,工资转账,31,29,1
user_159,查询汇率牌价,2,2,2
user_159,添加银行卡,2,2,3
user_159,查看基金净值,1,1,4
user_159,买黄金,1,1,5
user_160,信用卡账单,10,10,1
user_160,查看社保,6,6,2
user_160,短信验证,3,3,3
user_160,修改转账限额,2,2,4
user_160,查看黄金行情,2,2,5
user_161,修改转账限额,21,21,1
user_161,上传收入证明,10,6,2
user_161,查看公积金,3,3,3
user_161,查交易结果,1,1,4
user_161,查看理财产品,1,1,5
user_162,查账单,28,26,1
user_162,修改转账限额,21,21,2
user_162,查看社保,8,8,3
user_162,预约网点取号,2,2,4
user_162,收款码,2,2,5
user_163,查询汇率牌价,14,14,1
user_163,工资转账,10,10,2
user_163,查看工资流水,8,8,3
user_163,短信验证,3,3,4
user_163,汇款跟踪,3,3,5
user_164,购买理财,10,10,1
user_164,跨行转入,7,7,2
user_164,预约网点取号,2,2,3
user_164,查看理财产品,1,1,4
user_164,查交易明细,1,1,5
user_165,查询汇率牌价,21,21,1
user_165,查还款结果,8,8,2
user_165,还信用卡,8,8,3
user_165,信用卡账单,8,8,4
user_165,上传收入证明,8,6,5
user_166,查账单,30,30,1
user_166,修改转账限额,14,14,2
user_166,购买理财,4,4,3
user_166,银行卡管理,2,2,4
user_166,查看理财产品,2,2,5
user_167,修改转账限额,14,14,1
user_167,购买理财,10,10,2
user_167,跨行转入,4,4,3
user_167,买黄金,1,1,4
user_167,查账户明细,1,1,5
user_168,上传收入证明,8,5,1
user_168,短信验证,5,5,2
user_168,查还款结果,4,4,3
user_168,还信用卡,4,4,4
user_168,信用卡账单,4,4,5
user_169,查看基金净值,5,5,1
user_169,基金定投,3,3,2
user_169,购买理财,2,2,3
user_169,风险评估,2,2,4
user_169,查看理财产品,2,2,5
user_170,查余额,10,10,1
user_170,查还款结果,7,7,2
user_170,申请贷款试算,2,2,3
user_170,买黄金,2,2,4
user_170,查看黄金行情,1,1,5
user_171,工资转账,38,38,1
user_171,还信用卡,7,7,2
user_171,下载流水,7,7,3
user_171,查询汇率牌价,2,2,4
user_171,银行卡管理,2,2,5
user_172,还信用卡,9,9,1
user_172,查看理财产品,8,8,2
user_172,汇款跟踪,7,7,3
user_172,查还款结果,6,6,4
user_172,信用卡账单,6,6,5
user_173,还信用卡,27,25,1
user_173,申请贷款试算,21,21,2
user_173,修改转账限额,9,6,3
user_173,短信验证,3,3,4
user_173,查交易结果,2,2,5
user_174,查询汇率牌价,8,5,1
user_174,查余额,7,7,2
user_174,查看理财产品,6,6,3
user_174,购买理财,5,5,4
user_174,风险评估,5,5,5
user_175,查交易结果,7,7,1
user_175,购买理财,7,7,2
user_175,风险评估,7,7,3
user_175,查看理财产品,7,7,4
user_175,查还款结果,6,6,5
user_176,查看公积金,8,8,1
user_176,查看社保,8,8,2
user_176,短信验证,7,7,3
user_176,添加银行卡,7,7,4
user_176,银行卡管理,6,6,5
user_177,还信用卡,25,23,1
user_177,上传收入证明,14,14,2
user_177,查看公积金,7,7,3
user_177,开通快捷支付,7,5,4
user_177,快捷支付,6,6,5
user_178,信用卡账单,33,33,1
user_178,申请贷款试算,21,21,2
user_178,工资转账,7,7,3
user_178,查看理财产品,2,2,4
user_178,跨行转入,1,1,5
user_179,查询汇率牌价,21,21,1
user_179,查看基金净值,3,3,2
user_180,还信用卡,10,10,1
user_180,快捷支付,7,7,2
user_181,还信用卡,21,21,1
user_181,申请贷款试算,14,14,2
user_181,基金定投,10,10,3
user_181,信用卡账单,5,5,4
user_181,查看工资流水,4,2,5
user_182,修改转账限额,10,6,1
user_182,查交易结果,8,8,2
user_182,开通快捷支付,2,2,3
user_182,结构性存款,2,2,4
user_182,预约网点取号,2,2,5
user_183,查看黄金行情,9,9,1
user_183,买黄金,8,8,2
user_183,查询汇率牌价,8,4,3
user_183,查看理财产品,7,7,4
user_183,还信用卡,6,6,5
user_184,个税试算,8,8,1
user_184,汇款跟踪,8,7,2
user_184,购买旅行保险,6,6,3
user_184,查询汇率牌价,2,2,4
user_184,预约网点取号,2,2,5
user_185,购买理财,34,32,1
user_185,查看公积金,8,8,2
user_185,上传收入证明,5,5,3
user_185,快捷支付,4,3,4
user_185,购买旅行保险,2,2,5
user_186,查询汇率牌价,21,21,1
user_186,工资转账,10,10,2
user_186,查余额,2,2,3
user_186,查看基金净值,1,1,4
user_186,银行卡管理,1,1,5
user_187,购买理财,7,7,1
user_187,风险评估,7,7,2
user_187,查看理财产品,7,7,3
user_187,查还款结果,6,6,4
user_187,还信用卡,6,6,5
user_188,申请贷款试算,14,14,1
user_188,购买理财,8,8,2
user_188,风险评估,8,8,3
user_188,查看理财产品,8,8,4
user_188,修改转账限额,7,6,5
user_189,查看理财产品,4,4,1
user_189,查看基金净值,4,4,2
user_189,基金定投,4,4,3
user_189,购买理财,3,3,4
user_189,风险评估,3,3,5
user_190,短信验证,8,8,1
user_190,添加银行卡,8,8,2
user_190,银行卡管理,8,8,3
user_190,查还款结果,2,2,4
user_190,还信用卡,2,2,5
user_191,信用卡账单,10,10,1
user_191,查交易明细,8,8,2
user_191,下载流水,4,2,3
user_191,上传收入证明,2,2,4
user_191,查交易结果,2,2,5
user_192,查余额,32,30,1
user_192,修改转账限额,9,6,2
user_192,下载流水,3,3,3
user_192,开通快捷支付,2,2,4
user_192,给朋友转账,2,2,5
user_193,开通快捷支付,21,21,1
user_193,汇款跟踪,8,8,2
user_193,跨行转入,2,2,3
user_193,风险评估,2,2,4
user_193,给朋友转账,2,2,5
user_194,工资转账,10,10,1
user_194,基金定投,7,7,2
user_194,查还款结果,1,1,3
user_194,收款码,1,1,4
user_194,快捷支付,1,1,5
user_195,修改转账限额,14,14,1
user_195,个税试算,7,7,2
user_195,查看黄金行情,2,2,3
user_195,查交易结果,1,1,4
user_195,查交易明细,1,1,5
user_196,基金定投,29,27,1
user_196,查还款结果,7,7,2
user_196,查看工资流水,4,2,3
user_196,申请贷款试算,2,2,4
user_196,风险评估,1,1,5
user_197,信用卡账单,27,27,1
user_197,给朋友转账,3,3,2
user_197,买黄金,3,3,3
user_197,查询汇率牌价,2,2,4
user_197,查还款结果,2,2,5
user_198,还信用卡,22,22,1
user_198,查余额,10,10,2
user_198,查交易结果,2,2,3
user_198,预约网点取号,2,2,4
user_198,结构性存款,1,1,5
user_199,个税试算,6,6,1
user_199,查看公积金,6,6,2
user_199,查还款结果,3,3,3
user_199,还信用卡,3,3,4
user_199,信用卡账单,3,3,5
user_200,上传收入证明,14,14,1
user_200,查余额,10,10,2
user_200,预约网点取号,3,3,3
user_200,短信验证,2,2,4
user_200,结构性存款,2,2,5
user_201,汇款跟踪,6,6,1
user_201,个税试算,6,6,2
user_201,上传收入证明,4,4,3
user_201,查看公积金,4,2,4
user_201,查看黄金行情,3,3,5
user_202,查账户明细,5,5,1
user_202,查看黄金行情,1,1,2
user_202,结构性存款,1,1,3
user_202,添加银行卡,1,1,4
user_202,查交易明细,1,1,5
user_203,个税试算,6,6,1
user_203,给朋友转账,2,2,2
user_203,买黄金,2,2,3
user_203,短信验证,1,1,4
user_203,查看理财产品,1,1,5
user_204,购买理财,34,32,1
user_204,查询汇率牌价,14,14,2
user_204,购买旅行保险,7,6,3
user_204,基金定投,3,3,4
user_204,结构性存款,2,2,5
user_205,工资转账,7,7,1
user_205,查看理财产品,2,2,2
user_205,快捷支付,1,1,3
user_205,预约网点取号,1,1,4
user_205,风险评估,1,1,5
user_206,查还款结果,9,9,1
user_206,还信用卡,8,8,2
user_206,信用卡账单,8,8,3
user_206,查账单,8,8,4
user_206,短信验证,7,7,5
user_207,查还款结果,10,10,1
user_207,查交易结果,9,9,2
user_207,查看理财产品,9,9,3
user_207,还信用卡,8,8,4
user_207,信用卡账单,8,8,5
user_208,购买理财,9,9,1
user_208,风险评估,7,7,2
user_208,查询汇率牌价,7,5,3
user_208,查看基金净值,6,6,4
user_208,查交易结果,6,6,5
user_209,购买旅行保险,7,4,1
user_209,基金定投,6,6,2
user_209,风险评估,5,5,3
user_209,购买理财,4,4,4
user_209,查看理财产品,4,4,5
user_210,工资转账,20,20,1
user_210,给朋友转账,10,10,2
user_210,查账户明细,7,6,3
user_210,购买旅行保险,2,2,4
user_210,预约网点取号,2,2,5
user_211,查交易结果,11,11,1
user_211,给朋友转账,8,8,2
user_211,查余额,8,8,3
user_211,查看工资流水,6,6,4
user_211,汇款跟踪,6,6,5
user_212,预约网点取号,3,3,1
user_212,添加银行卡,3,3,2
user_212,收款码,2,2,3
user_212,跨行转入,2,2,4
user_212,结构性存款,2,2,5
user_213,查询汇率牌价,14,14,1
user_213,基金定投,10,10,2
user_213,购买理财,6,6,3
user_213,结构性存款,3,3,4
user_213,查交易明细,3,3,5
user_214,查余额,10,10,1
user_214,查看工资流水,3,3,2
user_214,信用卡账单,3,3,3
user_214,查交易结果,3,3,4
user_214,添加银行卡,3,3,5
user_215,基金定投,25,25,1
user_215,查余额,10,10,2
user_215,添加银行卡,4,4,3
user_215,预约网点取号,4,4,4
user_215,查交易结果,3,3,5
user_216,购买理财,25,23,1
user_216,上传收入证明,14,14,2
user_216,购买旅行保险,6,6,3
user_216,查看社保,6,6,4
user_216,收款码,3,3,5
user_217,还信用卡,7,6,1
user_217,查看理财产品,6,6,2
user_217,查交易结果,6,5,3
user_217,开通快捷支付,6,4,4
user_217,风险评估,5,5,5
user_218,查询汇率牌价,7,4,1
user_218,个税试算,3,3,2
user_218,查账单,2,2,3
user_218,预约网点取号,2,2,4
user_218,查交易结果,2,2,5
user_219,修改转账限额,21,21,1
user_219,给朋友转账,10,10,2
user_219,购买理财,5,5,3
user_219,银行卡管理,3,3,4
user_219,查交易明细,2,2,5
user_220,给朋友转账,2,2,1
user_220,查看理财产品,2,2,2
user_220,结构性存款,1,1,3
user_220,买黄金,1,1,4
user_220,风险评估,1,1,5
user_221,购买旅行保险,14,14,1
user_221,查看黄金行情,8,8,2
user_221,查银行卡,3,3,3
user_221,查看基金净值,2,2,4
user_221,添加银行卡,2,2,5
user_222,银行卡管理,12,12,1
user_222,添加银行卡,12,11,2
user_222,给朋友转账,10,10,3
user_222,短信验证,9,9,4
user_222,查交易结果,9,8,5
user_223,风险评估,5,5,1
user_223,查还款结果,4,4,2
user_223,购买理财,4,4,3
user_223,查看理财产品,4,4,4
user_223,还信用卡,3,3,5
user_224,购买理财,28,28,1
user_224,风险评估,8,8,2
user_224,汇款跟踪,7,7,3
user_224,查余额,3,3,4
user_224,查交易结果,3,3,5
user_225,申请贷款试算,8,4,1
user_225,还信用卡,7,7,2
user_225,收款码,5,5,3
user_225,添加银行卡,3,3,4
user_225,快捷支付,3,3,5
user_226,查看理财产品,8,8,1
user_226,风险评估,7,7,2
user_226,购买理财,6,6,3
user_226,查还款结果,6,6,4
user_226,还信用卡,5,5,5
user_227,风险评估,5,5,1
user_227,查余额,4,4,2
user_227,收款码,3,3,3
user_227,下载流水,3,3,4
user_227,短信验证,3,3,5
user_228,基金定投,10,10,1
user_228,预约网点取号,6,6,2
user_228,上传收入证明,2,2,3
user_228,结构性存款,2,2,4
user_228,查交易结果,2,2,5
user_229,开通快捷支付,8,4,1
user_229,汇款跟踪,3,3,2
user_229,查还款结果,3,3,3
user_229,预约网点取号,2,2,4
user_229,快捷支付,2,2,5
user_230,查询汇率牌价,6,4,1
user_230,查看基金净值,5,5,2
user_230,查银行卡,5,5,3
user_230,查交易结果,4,4,4
user_230,结构性存款,3,3,5
user_231,查账单,10,10,1
user_231,个税试算,5,5,2
user_231,收款码,3,3,3
user_231,查余额,2,2,4
user_231,买黄金,2,2,5
user_232,查还款结果,6,6,1
user_232,查看社保,5,5,2
user_232,下载流水,5,5,3
user_232,还信用卡,4,4,4
user_232,信用卡账单,4,4,5
user_233,查余额,10,10,1
user_233,购买旅行保险,2,2,2
user_233,查看黄金行情,2,2,3
user_233,添加银行卡,2,2,4
user_233,查交易结果,2,2,5
user_234,购买理财,23,23,1
user_234,开通快捷支付,14,14,2
user_234,工资转账,10,10,3
user_234,信用卡账单,7,7,4
user_234,查银行卡,2,2,5
user_235,下载流水,7,7,1
user_235,银行卡管理,6,6,2
user_235,修改转账限额,6,5,3
user_235,查看理财产品,2,2,4
user_235,查交易结果,2,2,5
user_236,查还款结果,4,4,1
user_236,还信用卡,4,4,2
user_236,信用卡账单,4,4,3
user_236,买黄金,4,4,4
user_236,查看黄金行情,4,4,5
user_237,还信用卡,5,5,1
user_237,查看基金净值,3,3,2
user_237,查看黄金行情,2,2,3
user_237,跨行转入,2,2,4
user_237,风险评估,2,2,5
user_238,上传收入证明,14,14,1
user_238,购买旅行保险,9,6,2
user_238,收款码,4,4,3
user_238,预约网点取号,3,3,4
user_238,汇款跟踪,3,3,5
user_239,修改转账限额,7,4,1
user_239,风险评估,2,2,2
user_239,买黄金,2,2,3
user_239,添加银行卡,2,2,4
user_239,结构性存款,1,1,5
user_240,申请贷款试算,21,21,1
user_240,查看工资流水,8,8,2
user_240,个税试算,8,7,3
user_240,修改转账限额,6,6,4
user_240,预约网点取号,3,3,5
